ID,TARGET_DATE,TARGET
11011,2021-09-24,0.1
11608,2021-09-24,0.2
12120,2021-09-24,0.4
12273,2021-09-24,0.2
12347,2021-09-24,0.2
13470,2021-09-24,0.5
14439,2021-09-24,0.3
14667,2021-09-24,0.1
15794,2021-09-24,0.8
15847,2021-09-24,0.2
16335,2021-09-24,0.0
17735,2021-09-24,0.4
18998,2021-09-24,0.1
19029,2021-09-24,0.8
19365,2021-09-24,0.3
19899,2021-09-24,0.1
19936,2021-09-24,0.1
1296,2021-09-25,0.3
3331,2021-09-25,0.3
3916,2021-09-25,0.2
4208,2021-09-25,0.2
5264,2021-09-25,0.1
5777,2021-09-25,0.4
7145,2021-09-25,0.8
7408,2021-09-25,0.2
10417,2021-09-25,0.3
11218,2021-09-25,0.3
12162,2021-09-25,0.4
13020,2021-09-25,0.4
13763,2021-09-25,0.1
15182,2021-09-25,0.1
15791,2021-09-25,0.2
15794,2021-09-25,0.8
17258,2021-09-25,0.7
19427,2021-09-25,0.1
19519,2021-09-25,0.0
2452,2021-09-26,0.2
3045,2021-09-26,0.1
5276,2021-09-26,0.7
5459,2021-09-26,0.0
5971,2021-09-26,0.1
8797,2021-09-26,0.0
9160,2021-09-26,0.8
9695,2021-09-26,0.1
11428,2021-09-26,0.0
12280,2021-09-26,0.3
13046,2021-09-26,0.1
13525,2021-09-26,0.1
13763,2021-09-26,0.2
13812,2021-09-26,0.1
14765,2021-09-26,0.1
15068,2021-09-26,0.2
16321,2021-09-26,0.4
18383,2021-09-26,0.1
18563,2021-09-26,0.1
19029,2021-09-26,0.9
19899,2021-09-26,0.1
576,2021-09-27,0.5
2592,2021-09-27,0.3
3023,2021-09-27,0.2
3147,2021-09-27,0.1
3150,2021-09-27,0.8
5865,2021-09-27,0.2
6145,2021-09-27,0.1
6590,2021-09-27,0.2
7078,2021-09-27,0.1
7290,2021-09-27,0.0
7475,2021-09-27,0.2
8823,2021-09-27,0.3
9160,2021-09-27,0.8
11601,2021-09-27,0.2
15372,2021-09-27,0.1
16449,2021-09-27,0.0
16817,2021-09-27,0.2
18413,2021-09-27,0.3
18785,2021-09-27,0.7
19615,2021-09-27,0.4
279,2021-09-28,0.2
1673,2021-09-28,0.1
2053,2021-09-28,0.0
2295,2021-09-28,0.3
3056,2021-09-28,0.2
3150,2021-09-28,0.8
3657,2021-09-28,0.3
4135,2021-09-28,0.1
4169,2021-09-28,0.0
4329,2021-09-28,0.3
5865,2021-09-28,0.3
5876,2021-09-28,0.1
6099,2021-09-28,0.0
6534,2021-09-28,0.1
6833,2021-09-28,0.1
7376,2021-09-28,0.0
7957,2021-09-28,0.4
9620,2021-09-28,0.3
11428,2021-09-28,0.2
11601,2021-09-28,0.3
12645,2021-09-28,0.8
13613,2021-09-28,0.2
13932,2021-09-28,0.1
15570,2021-09-28,0.8
15794,2021-09-28,0.8
16329,2021-09-28,0.1
16646,2021-09-28,0.0
16663,2021-09-28,0.0
16817,2021-09-28,0.1
19936,2021-09-28,0.0
576,2021-09-29,0.7
699,2021-09-29,0.0
1521,2021-09-29,0.2
1908,2021-09-29,0.1
1992,2021-09-29,0.2
2274,2021-09-29,0.1
3150,2021-09-29,0.8
5761,2021-09-29,0.0
8192,2021-09-29,0.2
9748,2021-09-29,0.0
10736,2021-09-29,0.2
11616,2021-09-29,0.8
11870,2021-09-29,0.1
12921,2021-09-29,0.1
14799,2021-09-29,0.0
16321,2021-09-29,0.5
16329,2021-09-29,0.4
16995,2021-09-29,0.1
18413,2021-09-29,0.0
19029,2021-09-29,0.9
411,2021-09-30,0.2
3023,2021-09-30,0.1
4463,2021-09-30,0.1
5186,2021-09-30,0.4
5794,2021-09-30,0.7
6524,2021-09-30,0.3
6865,2021-09-30,0.0
6913,2021-09-30,0.0
8151,2021-09-30,0.1
8173,2021-09-30,0.0
8192,2021-09-30,0.0
8723,2021-09-30,0.6
8917,2021-09-30,0.3
9160,2021-09-30,0.8
10288,2021-09-30,0.2
10320,2021-09-30,0.3
11181,2021-09-30,0.0
13901,2021-09-30,0.4
13927,2021-09-30,0.3
14765,2021-09-30,0.1
15794,2021-09-30,0.8
16656,2021-09-30,0.0
17279,2021-09-30,0.1
17904,2021-09-30,0.0
18645,2021-09-30,0.1
18971,2021-09-30,0.1
19044,2021-09-30,0.6
19140,2021-09-30,0.6
19646,2021-09-30,0.0
858,2021-10-01,0.0
1038,2021-10-01,0.3
2428,2021-10-01,0.1
2452,2021-10-01,0.1
4836,2021-10-01,0.2
5225,2021-10-01,0.1
5733,2021-10-01,0.1
6590,2021-10-01,0.3
7284,2021-10-01,0.1
8911,2021-10-01,0.5
10830,2021-10-01,0.0
11455,2021-10-01,0.7
11688,2021-10-01,0.2
12089,2021-10-01,0.1
12658,2021-10-01,0.1
13046,2021-10-01,0.0
15512,2021-10-01,0.0
15794,2021-10-01,0.8
16329,2021-10-01,0.1
16997,2021-10-01,0.8
17011,2021-10-01,0.4
509,2021-10-02,0.3
1303,2021-10-02,0.4
1527,2021-10-02,0.6
1555,2021-10-02,0.2
2053,2021-10-02,0.2
3150,2021-10-02,0.9
5225,2021-10-02,0.2
5655,2021-10-02,0.4
6143,2021-10-02,0.4
6621,2021-10-02,0.2
6685,2021-10-02,0.2
7880,2021-10-02,0.4
8481,2021-10-02,0.3
8825,2021-10-02,0.1
10509,2021-10-02,0.2
10830,2021-10-02,0.2
11473,2021-10-02,0.2
11752,2021-10-02,0.4
12354,2021-10-02,0.4
12660,2021-10-02,0.3
13165,2021-10-02,0.6
13207,2021-10-02,0.6
15564,2021-10-02,0.3
15718,2021-10-02,0.4
15769,2021-10-02,0.1
15872,2021-10-02,0.2
16382,2021-10-02,0.3
16447,2021-10-02,0.2
17716,2021-10-02,0.4
17990,2021-10-02,0.3
19351,2021-10-02,0.2
19721,2021-10-02,0.2
1766,2021-10-03,0.2
2381,2021-10-03,0.7
2659,2021-10-03,0.1
3150,2021-10-03,0.9
3502,2021-10-03,0.3
4181,2021-10-03,0.3
5085,2021-10-03,0.1
7376,2021-10-03,0.1
8571,2021-10-03,0.2
9314,2021-10-03,0.2
9859,2021-10-03,0.4
11473,2021-10-03,0.3
13732,2021-10-03,0.1
13984,2021-10-03,0.2
17206,2021-10-03,0.5
17672,2021-10-03,0.1
18974,2021-10-03,0.1
182,2021-10-04,0.2
594,2021-10-04,0.2
803,2021-10-04,0.6
1151,2021-10-04,0.3
1203,2021-10-04,0.3
1470,2021-10-04,0.1
1932,2021-10-04,0.2
2232,2021-10-04,0.2
2428,2021-10-04,0.2
2516,2021-10-04,0.3
2659,2021-10-04,0.3
3009,2021-10-04,0.4
3390,2021-10-04,0.2
3421,2021-10-04,0.3
3529,2021-10-04,0.3
3874,2021-10-04,0.2
4067,2021-10-04,0.3
5085,2021-10-04,0.3
6066,2021-10-04,0.2
6183,2021-10-04,0.2
6376,2021-10-04,0.8
6812,2021-10-04,0.3
7259,2021-10-04,0.2
7674,2021-10-04,0.2
8083,2021-10-04,0.2
8700,2021-10-04,0.1
8952,2021-10-04,0.7
9932,2021-10-04,0.8
10055,2021-10-04,0.3
10968,2021-10-04,0.4
11097,2021-10-04,0.5
11228,2021-10-04,0.3
11238,2021-10-04,0.3
11814,2021-10-04,0.2
11917,2021-10-04,0.4
12212,2021-10-04,0.3
12285,2021-10-04,0.4
12843,2021-10-04,0.2
13228,2021-10-04,0.3
13621,2021-10-04,0.6
15775,2021-10-04,0.5
16285,2021-10-04,0.5
17672,2021-10-04,0.3
18781,2021-10-04,0.4
18974,2021-10-04,0.2
19029,2021-10-04,0.9
19617,2021-10-04,0.4
355,2021-10-05,0.3
1764,2021-10-05,0.3
2025,2021-10-05,0.3
2175,2021-10-05,0.9
3010,2021-10-05,0.0
5353,2021-10-05,0.2
6142,2021-10-05,0.2
9158,2021-10-05,0.2
9160,2021-10-05,0.9
9519,2021-10-05,0.2
10599,2021-10-05,0.3
11776,2021-10-05,0.9
12479,2021-10-05,0.3
12932,2021-10-05,0.2
13569,2021-10-05,0.1
13682,2021-10-05,0.8
13810,2021-10-05,0.8
15687,2021-10-05,0.2
15847,2021-10-05,0.2
15865,2021-10-05,0.3
17328,2021-10-05,0.2
17689,2021-10-05,0.2
17979,2021-10-05,0.1
17986,2021-10-05,0.4
18473,2021-10-05,0.3
19516,2021-10-05,0.3
1959,2021-10-06,0.8
1987,2021-10-06,0.1
2556,2021-10-06,0.3
3010,2021-10-06,0.2
4169,2021-10-06,0.5
7082,2021-10-06,0.3
7810,2021-10-06,0.3
8192,2021-10-06,0.1
9418,2021-10-06,0.2
9560,2021-10-06,0.3
9720,2021-10-06,0.3
10435,2021-10-06,0.1
11763,2021-10-06,0.1
14356,2021-10-06,0.1
15068,2021-10-06,0.2
15791,2021-10-06,0.3
15794,2021-10-06,0.9
18444,2021-10-06,0.5
320,2021-10-07,0.1
603,2021-10-07,0.4
1080,2021-10-07,0.3
1151,2021-10-07,0.3
1166,2021-10-07,0.2
1202,2021-10-07,0.2
1987,2021-10-07,0.2
2984,2021-10-07,0.2
3712,2021-10-07,0.2
3717,2021-10-07,0.4
4993,2021-10-07,0.1
5751,2021-10-07,0.1
7622,2021-10-07,0.2
7911,2021-10-07,0.2
9160,2021-10-07,0.9
10102,2021-10-07,0.3
11181,2021-10-07,0.1
11751,2021-10-07,0.4
11763,2021-10-07,0.2
12104,2021-10-07,0.4
12381,2021-10-07,0.3
13108,2021-10-07,0.1
13947,2021-10-07,0.1
15189,2021-10-07,0.5
17422,2021-10-07,0.1
17957,2021-10-07,0.3
17979,2021-10-07,0.3
18291,2021-10-07,0.3
19286,2021-10-07,0.2
19500,2021-10-07,0.1
19772,2021-10-07,0.1
976,2021-10-08,0.4
1034,2021-10-08,0.4
1459,2021-10-08,0.2
1542,2021-10-08,0.1
1940,2021-10-08,0.2
3031,2021-10-08,0.2
3750,2021-10-08,0.4
4772,2021-10-08,0.7
5611,2021-10-08,0.4
5751,2021-10-08,0.2
7285,2021-10-08,0.4
8025,2021-10-08,0.3
8686,2021-10-08,0.1
9160,2021-10-08,0.9
9415,2021-10-08,0.2
9740,2021-10-08,0.2
10736,2021-10-08,0.9
11784,2021-10-08,0.4
12325,2021-10-08,0.4
12773,2021-10-08,0.2
13947,2021-10-08,0.2
15794,2021-10-08,0.9
18485,2021-10-08,0.3
18663,2021-10-08,0.2
320,2021-10-09,0.2
1215,2021-10-09,0.2
1542,2021-10-09,0.3
2508,2021-10-09,0.2
3700,2021-10-09,0.5
4898,2021-10-09,0.4
7083,2021-10-09,0.4
7145,2021-10-09,0.9
7843,2021-10-09,0.2
8192,2021-10-09,0.2
8770,2021-10-09,0.7
9160,2021-10-09,0.8
10185,2021-10-09,0.2
11181,2021-10-09,0.2
11530,2021-10-09,0.3
13108,2021-10-09,0.2
13282,2021-10-09,0.4
13345,2021-10-09,0.3
14356,2021-10-09,0.3
14775,2021-10-09,0.5
15872,2021-10-09,0.2
17727,2021-10-09,0.2
18475,2021-10-09,0.5
18685,2021-10-09,0.7
18810,2021-10-09,0.4
19500,2021-10-09,0.2
19517,2021-10-09,0.2
19744,2021-10-09,0.2
550,2021-10-10,0.2
1942,2021-10-10,0.4
2232,2021-10-10,0.3
3404,2021-10-10,0.3
3626,2021-10-10,0.3
4993,2021-10-10,0.3
5212,2021-10-10,0.2
5518,2021-10-10,0.5
7669,2021-10-10,0.4
8171,2021-10-10,0.5
9160,2021-10-10,0.8
9524,2021-10-10,0.2
9550,2021-10-10,0.4
11011,2021-10-10,0.3
14851,2021-10-10,0.2
15198,2021-10-10,0.2
15794,2021-10-10,0.9
16407,2021-10-10,0.4
16654,2021-10-10,0.3
19772,2021-10-10,0.2
107,2021-10-11,0.3
662,2021-10-11,0.2
1545,2021-10-11,0.4
3150,2021-10-11,0.9
3205,2021-10-11,0.2
3598,2021-10-11,0.3
3626,2021-10-11,0.1
5780,2021-10-11,0.4
6685,2021-10-11,0.2
6917,2021-10-11,0.2
8644,2021-10-11,0.4
10243,2021-10-11,0.1
11532,2021-10-11,0.3
14012,2021-10-11,0.4
14044,2021-10-11,0.7
15782,2021-10-11,0.2
15838,2021-10-11,0.1
16816,2021-10-11,0.1
19029,2021-10-11,0.9
598,2021-10-12,0.1
972,2021-10-12,0.8
2029,2021-10-12,0.1
3205,2021-10-12,0.3
3467,2021-10-12,0.2
4933,2021-10-12,0.1
5958,2021-10-12,0.5
6812,2021-10-12,0.5
7257,2021-10-12,0.5
8159,2021-10-12,0.2
9160,2021-10-12,0.8
11094,2021-10-12,0.4
15618,2021-10-12,0.2
16788,2021-10-12,0.1
16812,2021-10-12,0.3
17544,2021-10-12,0.4
18460,2021-10-12,0.2
19029,2021-10-12,0.9
19611,2021-10-12,0.3
1859,2021-10-13,0.1
2292,2021-10-13,0.4
3205,2021-10-13,0.2
4089,2021-10-13,0.5
4933,2021-10-13,0.2
6833,2021-10-13,0.2
8571,2021-10-13,0.2
8686,2021-10-13,0.3
9160,2021-10-13,0.8
13712,2021-10-13,0.5
14638,2021-10-13,0.1
15838,2021-10-13,0.1
18132,2021-10-13,0.0
19029,2021-10-13,0.8
19553,2021-10-13,0.4
668,2021-10-14,0.2
1274,2021-10-14,0.2
1415,2021-10-14,0.1
2936,2021-10-14,0.7
6833,2021-10-14,0.2
7145,2021-10-14,0.8
8113,2021-10-14,0.2
8825,2021-10-14,0.1
8853,2021-10-14,0.2
9269,2021-10-14,0.4
9622,2021-10-14,0.1
9867,2021-10-14,0.1
10442,2021-10-14,0.2
12397,2021-10-14,0.1
14639,2021-10-14,0.3
14665,2021-10-14,0.1
15905,2021-10-14,0.4
16140,2021-10-14,0.3
18132,2021-10-14,0.2
18231,2021-10-14,0.1
19611,2021-10-14,0.4
598,2021-10-15,0.5
1661,2021-10-15,0.2
2309,2021-10-15,0.4
2658,2021-10-15,0.2
2679,2021-10-15,0.3
2729,2021-10-15,0.2
2744,2021-10-15,0.2
3916,2021-10-15,0.2
5423,2021-10-15,0.2
7799,2021-10-15,0.5
9569,2021-10-15,0.3
10442,2021-10-15,0.4
10705,2021-10-15,0.3
12397,2021-10-15,0.2
13161,2021-10-15,0.3
15872,2021-10-15,0.2
16823,2021-10-15,0.3
17727,2021-10-15,0.2
18287,2021-10-15,0.0
673,2021-10-16,0.2
3150,2021-10-16,0.8
8309,2021-10-16,0.5
9521,2021-10-16,0.8
10335,2021-10-16,0.8
12015,2021-10-16,0.2
13669,2021-10-16,0.3
15573,2021-10-16,0.2
16035,2021-10-16,0.3
17690,2021-10-16,0.8
17996,2021-10-16,0.3
532,2021-10-17,0.9
1037,2021-10-17,0.4
1859,2021-10-17,0.2
2360,2021-10-17,0.1
3597,2021-10-17,0.2
4993,2021-10-17,0.4
5278,2021-10-17,0.1
6766,2021-10-17,0.1
7843,2021-10-17,0.3
8093,2021-10-17,0.5
8432,2021-10-17,0.2
8540,2021-10-17,0.6
8590,2021-10-17,0.3
9892,2021-10-17,0.1
11983,2021-10-17,0.3
12406,2021-10-17,0.3
14027,2021-10-17,0.2
16971,2021-10-17,0.3
494,2021-10-18,0.2
1080,2021-10-18,0.4
1440,2021-10-18,0.3
2780,2021-10-18,0.5
3198,2021-10-18,0.4
3626,2021-10-18,0.3
5059,2021-10-18,0.2
6833,2021-10-18,0.3
7475,2021-10-18,0.5
8254,2021-10-18,0.8
8432,2021-10-18,0.3
9360,2021-10-18,0.6
11718,2021-10-18,0.1
12460,2021-10-18,5.0
12593,2021-10-18,0.2
16673,2021-10-18,0.7
17793,2021-10-18,0.2
18287,2021-10-18,0.1
107,2021-10-19,0.5
2360,2021-10-19,0.2
2854,2021-10-19,0.2
3247,2021-10-19,0.3
5266,2021-10-19,0.2
6833,2021-10-19,0.3
7626,2021-10-19,0.1
8056,2021-10-19,0.0
9002,2021-10-19,0.0
10852,2021-10-19,0.0
15321,2021-10-19,0.7
15769,2021-10-19,0.0
16335,2021-10-19,0.2
17793,2021-10-19,0.2
17907,2021-10-19,0.1
18220,2021-10-19,0.3
18697,2021-10-19,0.2
19240,2021-10-19,0.2
19721,2021-10-19,0.2
19963,2021-10-19,0.1
3499,2021-10-20,0.2
3814,2021-10-20,0.0
4207,2021-10-20,0.2
4734,2021-10-20,0.1
6093,2021-10-20,0.6
7417,2021-10-20,0.2
8647,2021-10-20,0.0
9002,2021-10-20,0.2
9822,2021-10-20,0.2
11692,2021-10-20,0.3
11718,2021-10-20,0.2
13148,2021-10-20,0.1
13889,2021-10-20,0.1
14838,2021-10-20,0.1
15769,2021-10-20,0.1
16053,2021-10-20,0.4
17247,2021-10-20,0.3
17430,2021-10-20,0.3
17529,2021-10-20,0.1
17927,2021-10-20,0.3
19029,2021-10-20,0.8
1367,2021-10-21,0.5
1419,2021-10-21,0.4
1473,2021-10-21,0.2
3076,2021-10-21,0.5
3626,2021-10-21,0.4
4403,2021-10-21,0.4
6833,2021-10-21,0.4
7285,2021-10-21,0.3
7298,2021-10-21,0.6
7700,2021-10-21,0.2
8053,2021-10-21,0.3
8173,2021-10-21,0.2
8432,2021-10-21,0.5
9272,2021-10-21,0.4
12551,2021-10-21,0.7
13738,2021-10-21,0.4
13744,2021-10-21,0.2
16610,2021-10-21,0.2
17302,2021-10-21,0.5
17802,2021-10-21,0.2
19067,2021-10-21,0.4
19609,2021-10-21,0.4
246,2021-10-22,0.0
548,2021-10-22,0.2
2656,2021-10-22,0.2
3626,2021-10-22,0.5
6833,2021-10-22,0.5
8382,2021-10-22,0.5
8432,2021-10-22,0.5
8584,2021-10-22,0.1
8596,2021-10-22,0.1
8736,2021-10-22,0.2
10433,2021-10-22,0.1
16443,2021-10-22,0.6
18287,2021-10-22,0.0
18356,2021-10-22,0.1
18425,2021-10-22,0.1
19516,2021-10-22,0.2
2849,2021-10-23,0.4
3319,2021-10-23,0.4
3626,2021-10-23,0.5
5674,2021-10-23,0.1
6417,2021-10-23,0.2
6833,2021-10-23,0.5
8303,2021-10-23,0.2
9004,2021-10-23,0.0
9150,2021-10-23,0.1
10088,2021-10-23,0.0
10209,2021-10-23,0.3
10468,2021-10-23,0.0
12082,2021-10-23,0.3
13297,2021-10-23,0.1
16605,2021-10-23,0.3
16953,2021-10-23,0.4
18456,2021-10-23,0.0
18520,2021-10-23,0.3
19058,2021-10-23,0.1
19720,2021-10-23,0.2
858,2021-10-24,0.2
1670,2021-10-24,0.1
5777,2021-10-24,0.4
6833,2021-10-24,0.5
8432,2021-10-24,0.5
9004,2021-10-24,0.2
9675,2021-10-24,0.2
13297,2021-10-24,0.1
13836,2021-10-24,0.3
15485,2021-10-24,0.1
16816,2021-10-24,0.2
17224,2021-10-24,0.2
18058,2021-10-24,0.2
107,2021-10-25,0.1
2697,2021-10-25,0.2
3635,2021-10-25,0.2
6833,2021-10-25,0.6
7408,2021-10-25,0.5
8432,2021-10-25,0.5
9487,2021-10-25,0.3
10032,2021-10-25,0.5
10107,2021-10-25,0.4
11011,2021-10-25,0.1
13020,2021-10-25,0.4
13139,2021-10-25,0.1
13297,2021-10-25,0.0
13715,2021-10-25,0.4
15125,2021-10-25,0.1
18220,2021-10-25,0.1
19747,2021-10-25,0.1
246,2021-10-26,0.2
320,2021-10-26,0.3
1368,2021-10-26,0.4
2050,2021-10-26,0.3
2332,2021-10-26,0.4
2998,2021-10-26,0.2
3089,2021-10-26,0.2
3097,2021-10-26,0.3
3404,2021-10-26,0.3
3626,2021-10-26,0.5
3814,2021-10-26,0.1
4622,2021-10-26,0.3
5232,2021-10-26,0.8
5881,2021-10-26,0.4
7314,2021-10-26,0.3
7472,2021-10-26,0.8
7700,2021-10-26,0.3
8245,2021-10-26,0.2
9081,2021-10-26,0.3
9379,2021-10-26,0.4
9519,2021-10-26,0.3
10257,2021-10-26,0.3
10317,2021-10-26,0.4
13008,2021-10-26,0.3
13377,2021-10-26,0.4
14286,2021-10-26,0.5
14777,2021-10-26,0.3
14799,2021-10-26,0.3
14923,2021-10-26,0.2
15872,2021-10-26,0.2
16971,2021-10-26,0.5
17109,2021-10-26,0.3
17552,2021-10-26,0.4
17793,2021-10-26,0.3
18287,2021-10-26,0.1
18366,2021-10-26,0.4
18456,2021-10-26,0.2
19243,2021-10-26,0.4
19720,2021-10-26,0.2
1515,2021-10-27,0.4
3851,2021-10-27,0.2
5232,2021-10-27,0.9
6833,2021-10-27,0.6
7558,2021-10-27,0.2
7867,2021-10-27,0.4
8073,2021-10-27,0.1
8493,2021-10-27,0.2
8584,2021-10-27,0.4
12460,2021-10-27,3.5
14365,2021-10-27,0.4
15016,2021-10-27,0.5
15403,2021-10-27,0.2
19291,2021-10-27,0.1
19706,2021-10-27,0.2
99,2021-10-28,0.2
3406,2021-10-28,0.2
7145,2021-10-28,0.8
7762,2021-10-28,0.3
9674,2021-10-28,0.3
13744,2021-10-28,0.2
15280,2021-10-28,0.1
16091,2021-10-28,0.1
18345,2021-10-28,0.1
19015,2021-10-28,0.1
954,2021-10-29,0.3
1136,2021-10-29,0.4
1443,2021-10-29,0.3
3150,2021-10-29,0.8
3626,2021-10-29,0.6
3874,2021-10-29,0.4
4323,2021-10-29,0.3
4558,2021-10-29,0.3
4626,2021-10-29,0.2
6482,2021-10-29,0.3
6727,2021-10-29,0.5
6833,2021-10-29,0.6
7030,2021-10-29,0.3
7107,2021-10-29,0.5
7145,2021-10-29,0.8
7763,2021-10-29,0.3
7827,2021-10-29,0.4
7893,2021-10-29,0.3
8073,2021-10-29,0.2
8094,2021-10-29,0.4
8432,2021-10-29,0.6
8591,2021-10-29,0.5
9160,2021-10-29,0.8
9272,2021-10-29,0.5
9487,2021-10-29,0.4
9846,2021-10-29,0.3
10737,2021-10-29,0.7
10848,2021-10-29,0.0
10858,2021-10-29,0.4
11271,2021-10-29,0.3
12007,2021-10-29,0.2
12120,2021-10-29,0.4
12162,2021-10-29,0.5
12458,2021-10-29,0.3
12486,2021-10-29,0.3
12628,2021-10-29,0.4
13897,2021-10-29,0.3
14230,2021-10-29,0.4
15310,2021-10-29,0.2
15573,2021-10-29,0.3
15794,2021-10-29,0.9
16091,2021-10-29,0.4
16215,2021-10-29,0.2
16586,2021-10-29,0.5
16788,2021-10-29,0.3
17105,2021-10-29,0.5
17438,2021-10-29,0.3
17778,2021-10-29,0.6
17802,2021-10-29,0.5
17961,2021-10-29,0.2
18134,2021-10-29,0.4
18292,2021-10-29,0.3
18546,2021-10-29,0.4
18864,2021-10-29,0.3
18967,2021-10-29,0.8
19176,2021-10-29,0.3
19326,2021-10-29,0.3
19355,2021-10-29,0.4
19410,2021-10-29,0.4
117,2021-10-30,0.5
187,2021-10-30,0.4
741,2021-10-30,0.3
1425,2021-10-30,0.3
2053,2021-10-30,0.3
2330,2021-10-30,0.6
3322,2021-10-30,0.4
3626,2021-10-30,0.6
4865,2021-10-30,0.4
5775,2021-10-30,0.4
5938,2021-10-30,0.4
6129,2021-10-30,0.9
6417,2021-10-30,0.4
6925,2021-10-30,0.3
7229,2021-10-30,0.5
8226,2021-10-30,0.6
8432,2021-10-30,0.6
10070,2021-10-30,0.4
13218,2021-10-30,0.4
14516,2021-10-30,0.4
19029,2021-10-30,0.8
548,2021-10-31,0.2
2053,2021-10-31,0.4
2584,2021-10-31,0.3
3150,2021-10-31,0.8
4527,2021-10-31,0.8
5934,2021-10-31,0.4
7616,2021-10-31,0.4
12093,2021-10-31,0.4
12460,2021-10-31,1.9
12853,2021-10-31,0.3
13297,2021-10-31,0.3
14308,2021-10-31,0.3
14377,2021-10-31,0.3
14571,2021-10-31,0.3
15331,2021-10-31,0.5
15794,2021-10-31,0.8
16610,2021-10-31,0.4
16928,2021-10-31,0.4
17643,2021-10-31,0.5
19029,2021-10-31,0.8
19355,2021-10-31,0.5
19405,2021-10-31,0.5
19626,2021-10-31,0.5
1722,2021-11-01,0.4
3031,2021-11-01,0.5
3626,2021-11-01,0.6
4185,2021-11-01,0.3
4490,2021-11-01,0.4
5207,2021-11-01,0.3
5923,2021-11-01,0.4
6833,2021-11-01,0.6
7145,2021-11-01,0.8
8432,2021-11-01,0.6
8450,2021-11-01,0.3
10023,2021-11-01,0.4
10793,2021-11-01,0.8
10890,2021-11-01,0.9
12789,2021-11-01,0.3
13581,2021-11-01,0.3
13595,2021-11-01,0.4
15289,2021-11-01,0.4
16176,2021-11-01,0.3
17088,2021-11-01,0.3
18602,2021-11-01,0.3
19191,2021-11-01,0.3
1051,2021-11-02,0.4
1179,2021-11-02,0.5
1399,2021-11-02,0.5
1649,2021-11-02,0.2
3132,2021-11-02,0.3
3626,2021-11-02,0.6
4209,2021-11-02,0.2
5232,2021-11-02,0.9
6280,2021-11-02,0.5
6385,2021-11-02,0.3
7145,2021-11-02,0.8
8432,2021-11-02,0.6
8737,2021-11-02,0.4
9118,2021-11-02,0.2
9280,2021-11-02,0.6
9524,2021-11-02,0.3
10076,2021-11-02,0.1
11421,2021-11-02,0.5
12245,2021-11-02,0.3
12410,2021-11-02,0.4
12593,2021-11-02,0.4
14537,2021-11-02,0.3
15835,2021-11-02,0.6
16625,2021-11-02,0.4
18998,2021-11-02,0.4
1649,2021-11-03,0.3
2511,2021-11-03,0.4
3112,2021-11-03,0.5
3440,2021-11-03,0.2
5337,2021-11-03,0.3
6385,2021-11-03,0.3
6833,2021-11-03,0.7
7320,2021-11-03,0.5
8432,2021-11-03,0.7
10076,2021-11-03,0.4
10313,2021-11-03,0.6
10408,2021-11-03,0.2
10541,2021-11-03,0.3
11701,2021-11-03,0.4
12094,2021-11-03,0.3
12245,2021-11-03,0.5
14808,2021-11-03,0.4
15794,2021-11-03,0.8
373,2021-11-04,0.2
548,2021-11-04,0.4
3217,2021-11-04,0.6
3626,2021-11-04,0.7
3994,2021-11-04,0.4
6833,2021-11-04,0.7
7145,2021-11-04,0.8
7678,2021-11-04,0.3
8213,2021-11-04,0.2
8237,2021-11-04,0.3
8254,2021-11-04,0.8
8432,2021-11-04,0.7
9820,2021-11-04,0.5
11665,2021-11-04,0.2
12950,2021-11-04,0.9
13466,2021-11-04,0.4
14920,2021-11-04,0.4
16975,2021-11-04,0.3
17868,2021-11-04,0.4
19195,2021-11-04,0.5
662,2021-11-05,1.4
3626,2021-11-05,0.7
4354,2021-11-05,0.6
6414,2021-11-05,0.3
6833,2021-11-05,0.7
8325,2021-11-05,0.5
8432,2021-11-05,0.7
11113,2021-11-05,0.4
11860,2021-11-05,0.4
12074,2021-11-05,0.3
12102,2021-11-05,0.5
18895,2021-11-05,0.3
18897,2021-11-05,0.3
135,2021-11-06,0.6
1449,2021-11-06,0.2
3210,2021-11-06,0.3
3626,2021-11-06,0.7
4620,2021-11-06,0.3
7145,2021-11-06,0.8
7901,2021-11-06,0.2
8432,2021-11-06,0.7
10053,2021-11-06,0.2
10408,2021-11-06,0.3
13766,2021-11-06,0.2
679,2021-11-07,0.3
985,2021-11-07,0.3
2320,2021-11-07,0.3
3626,2021-11-07,0.7
4878,2021-11-07,0.2
6167,2021-11-07,0.2
7708,2021-11-07,0.2
7901,2021-11-07,0.3
8432,2021-11-07,0.7
9074,2021-11-07,0.2
13948,2021-11-07,0.4
14883,2021-11-07,0.4
15031,2021-11-07,0.2
15741,2021-11-07,0.2
15794,2021-11-07,0.8
16308,2021-11-07,0.5
18654,2021-11-07,0.3
66,2021-11-08,0.5
228,2021-11-08,0.2
373,2021-11-08,0.3
793,2021-11-08,0.5
2187,2021-11-08,0.5
2223,2021-11-08,0.4
3023,2021-11-08,0.5
6833,2021-11-08,0.7
8256,2021-11-08,0.3
8432,2021-11-08,0.7
8584,2021-11-08,0.5
8619,2021-11-08,0.7
8977,2021-11-08,0.3
13161,2021-11-08,0.3
15031,2021-11-08,0.4
15741,2021-11-08,0.2
17026,2021-11-08,0.2
18654,2021-11-08,0.3
19029,2021-11-08,0.8
19142,2021-11-08,0.2
